song,genre,length,zcr.1,zcr.2,zcr.3,zcr.4,zcr.5,zcr.6,zcr.7,zcr.8,zcr.9,zcr.10,roughness.1,roughness.2,roughness.3,roughness.4,roughness.5,roughness.6,roughness.7,roughness.8,roughness.9,roughness.10,amplitude.1,amplitude.2,amplitude.3,amplitude.4,amplitude.5,amplitude.6,amplitude.7,amplitude.8,amplitude.9,amplitude.10,Q25.1,Q75.1,centroid.1,skewness.1,kurtosis.1,flatness.1,entropy.1,Q25.2,Q75.2,centroid.2,skewness.2,kurtosis.2,flatness.2,entropy.2,Q25.3,Q75.3,centroid.3,skewness.3,kurtosis.3,flatness.3,entropy.3,Q25.4,Q75.4,centroid.4,skewness.4,kurtosis.4,flatness.4,entropy.4,Q25.5,Q75.5,centroid.5,skewness.5,kurtosis.5,flatness.5,entropy.5,Q25.6,Q75.6,centroid.6,skewness.6,kurtosis.6,flatness.6,entropy.6,Q25.7,Q75.7,centroid.7,skewness.7,kurtosis.7,flatness.7,entropy.7,Q25.8,Q75.8,centroid.8,skewness.8,kurtosis.8,flatness.8,entropy.8,Q25.9,Q75.9,centroid.9,skewness.9,kurtosis.9,flatness.9,entropy.9,Q25.10,Q75.10,centroid.10,skewness.10,kurtosis.10,flatness.10,entropy.10
Get on Top - Red Hot Chili Peppers,Rock,197.4128345,0.092471655,0.064648526,0.080090703,0.055963719,0.089115646,0.059591837,0.043129252,0.126054422,0.081723356,0.064739229,1.9614E+13,1.9449E+13,1.93054E+13,1.94288E+13,1.97361E+13,2.01374E+13,2.02091E+13,2.00145E+13,1.98551E+13,1.97077E+13,0.398250833,0.397255896,0.396840895,0.397251146,0.398493132,0.399371828,0.398462815,0.396606491,0.396399085,0.398110723,2442.055378,15981.36241,9635.889454,5.02950548,47.58211039,0.796323111,0.970070387,2436.110481,15938.72284,9610.072797,5.079026472,48.58426848,0.775191629,0.969938216,2420.109756,15876.72003,9568.098981,5.094927821,48.78223222,0.779596692,0.969844713,2410.109302,15894.72085,9573.532038,5.061659914,47.96457733,0.773340979,0.969774024,2425.109982,15936.72275,9602.169023,5.021682607,47.13306347,0.754107061,0.969704636,2446.110935,15978.72466,9633.637275,4.995497492,46.6043928,0.777684276,0.969743096,2459.111524,15997.72552,9640.520205,4.992949482,46.58166555,0.770166915,0.969925452,2460.11157,16003.72579,9630.831468,4.983855754,46.57842356,0.766648904,0.970043176,2449.111071,16003.72579,9628.983757,4.971040522,46.27862626,0.75668331,0.970149329,2438.110572,15997.72552,9629.267979,4.984206772,46.54859124,0.776708394,0.970109623
Scar Tissue - Red Hot Chili Peppers,Rock,216.8549433,0.077641723,0.081473923,0.057845805,0.057755102,0.066848073,0.072471655,0.085464853,0.053650794,0.072494331,0.063809524,1.90808E+13,1.93171E+13,1.97282E+13,1.9974E+13,1.99365E+13,1.96613E+13,1.94313E+13,1.92674E+13,1.91302E+13,1.9066E+13,0.443770525,0.443906262,0.444513677,0.445001535,0.445780433,0.444558471,0.44502827,0.444823925,0.44501321,0.444440121,2718.061637,15443.35021,9034.63652,4.663088122,42.68599376,0.67746312,0.963898236,2712.122999,15460.70117,9045.686172,4.69389121,43.49167768,0.707558786,0.963976595,2726.123634,15493.70266,9083.560101,4.66846583,43.01371131,0.726501887,0.963919345,2739.124223,15528.70425,9120.094852,4.622398606,41.99002701,0.715273849,0.963796219,2732.123906,15545.70502,9125.801938,4.609443166,41.47308314,0.699256763,0.963721951,2715.123135,15542.70488,9114.936434,4.593057975,40.8594584,0.703210609,0.963512715,2722.123452,15527.7042,9112.085607,4.612021899,41.11963659,0.697902431,0.963780818,2725.123588,15507.7033,9113.313266,4.633230772,41.70471997,0.687660477,0.963728638,2728.123724,15483.70221,9089.511445,4.643655926,42.06652054,0.725956442,0.963626346,2733.123951,15472.70171,9061.460973,4.655797862,42.49048626,0.687986244,0.963730422
This Velvet Glove - Red Hot Chili Peppers,Rock,224.8089569,0.057188209,0.061451247,0.052902494,0.058435374,0.050294785,0.069115646,0.047800454,0.053356009,0.047052154,0.068344671,8.86242E+12,8.84125E+12,8.76032E+12,8.59623E+12,8.48039E+12,8.51659E+12,8.62859E+12,8.66259E+12,8.71928E+12,8.82966E+12,0.318131686,0.318081813,0.31862827,0.319142066,0.318461775,0.317600061,0.318610674,0.317170979,0.318151252,0.318405554,2619.059392,14526.32941,9049.75873,7.104874529,105.9939451,0.709828318,0.965385505,2620.118826,14530.65899,9043.280496,7.104793938,105.941059,0.722496176,0.965536273,2606.118191,14468.65617,9000.015236,7.11175739,105.9605367,0.722431426,0.965438569,2583.117148,14360.65128,8943.04708,7.118959557,105.7557341,0.708310242,0.964921289,2573.116695,14279.6476,8919.228429,7.081197048,104.4108497,0.716753036,0.964805839,2582.117103,14286.64792,8930.167718,7.05656442,103.6889807,0.724959699,0.965029609,2587.11733,14346.65064,8949.794489,7.052586059,103.5627272,0.712728249,0.965374849,2574.11674,14356.6511,8944.064228,7.038670532,103.3666698,0.726905889,0.965161695,2577.116876,14403.65323,8964.197689,7.068855979,104.4914483,0.729884033,0.965066599,2604.118101,14482.65681,9013.568843,7.094823404,105.4276529,0.7373465,0.965280661
Easily - Red Hot Chili Peppers,Rock,230.8230612,0.095782313,0.085510204,0.086439909,0.09399093,0.087596372,0.091111111,0.10707483,0.088503401,0.093673469,0.094489796,3.20524E+13,3.17627E+13,3.16773E+13,3.1817E+13,3.1907E+13,3.18774E+13,3.1727E+13,3.15914E+13,3.15742E+13,3.19991E+13,0.457628716,0.455085961,0.456303095,0.457640979,0.456150393,0.459032151,0.458002796,0.456926726,0.457341402,0.456364687,2687.060934,16404.372,9811.555658,4.131025735,39.62571916,0.763371567,0.971724073,2656.120459,16430.74516,9800.592463,4.121823834,39.36415616,0.761107212,0.97135022,2660.12064,16428.74507,9800.118002,4.119445799,39.652209,0.775871127,0.971441452,2687.121865,16429.74511,9800.820023,4.129993986,40.16537223,0.782399127,0.971535114,2718.123271,16387.74321,9801.262394,4.135850036,40.395881,0.756061419,0.971663081,2721.123407,16374.74262,9811.216251,4.180775192,41.04884079,0.774209824,0.971927909,2697.122318,16392.74344,9821.442902,4.207726497,41.50264244,0.763991148,0.971935654,2687.121865,16368.74235,9809.48369,4.175984545,40.79250512,0.779829051,0.971904438,2709.122863,16356.7418,9813.301582,4.154511889,40.19833457,0.755913794,0.972115549,2722.123452,16373.74257,9822.810735,4.134698159,39.74964029,0.756702683,0.972039125
Around the World - Red Hot Chili Peppers,Rock,238.0092971,0.096734694,0.124126984,0.087845805,0.118798186,0.105238095,0.098684807,0.129002268,0.100975057,0.1361678,0.120408163,3.52243E+13,3.52186E+13,3.4996E+13,3.45705E+13,3.44701E+13,3.47386E+13,3.50336E+13,3.51707E+13,3.51648E+13,3.51681E+13,0.48867388,0.488707668,0.489640319,0.48684485,0.484480048,0.485729861,0.486655938,0.485706585,0.485992266,0.486065461,3050.069166,16998.38547,10215.26615,3.56769334,23.55184708,0.740980374,0.973749059,3132.142047,16958.76911,10221.63386,3.567520365,23.59070195,0.765858804,0.974151758,3148.142773,16909.76688,10203.70111,3.543303895,23.33474914,0.770143193,0.974118722,3139.142365,16849.76416,10180.6067,3.53311002,23.27210867,0.774669793,0.974103396,3113.141186,16846.76403,10183.58039,3.515065667,23.16475708,0.78644197,0.974275565,3124.141684,16859.76462,10206.75027,3.488844038,23.01603678,0.773914597,0.974484532,3186.144496,16921.76743,10244.76264,3.476944801,23.09139912,0.782009794,0.974437264,3157.143181,16940.76829,10232.07333,3.504323064,23.33996632,0.784710475,0.974262498,3072.139326,16955.76897,10215.48115,3.554107387,23.6771864,0.786894777,0.974001934,3034.137603,16965.76942,10207.96795,3.57857998,23.73239551,0.776465537,0.973851776
Emit Remmus - Red Hot Chili Peppers,Rock,240.2,0.099433107,0.119795918,0.143061224,0.1069161,0.0938322,0.094965986,0.153673469,0.100090703,0.089092971,0.106054422,2.43864E+13,2.44619E+13,2.46741E+13,2.4726E+13,2.47245E+13,2.49632E+13,2.49927E+13,2.46906E+13,2.43561E+13,2.42875E+13,0.424206665,0.425064185,0.425046029,0.42454957,0.423930858,0.423948127,0.425211764,0.424900231,0.425483868,0.424062416,2822.063995,16092.36492,9864.750726,3.498177843,24.58025172,0.769506761,0.976024319,2826.128169,16098.7301,9868.036691,3.484899711,24.59290629,0.814220408,0.976057322,2822.127988,16118.73101,9867.304247,3.507672199,25.1876358,0.787444914,0.975905118,2838.128713,16120.7311,9866.369666,3.53812188,25.783196,0.792097999,0.975918096,2876.130437,16106.73046,9870.276664,3.524701802,25.49088095,0.803060598,0.976062031,2940.133339,16134.73173,9907.706908,3.465091862,24.52237979,0.795993061,0.976020867,2954.133974,16154.73264,9918.903419,3.449321167,24.09404291,0.799502914,0.975965477,2911.132024,16116.73092,9877.805675,3.490792924,24.50184229,0.799565272,0.975857681,2853.129394,16073.72897,9842.72734,3.535140835,25.02601456,0.792000735,0.975836035,2807.127307,16069.72879,9842.483687,3.508466897,24.73071218,0.788950959,0.97568495
Purple Stain - Red Hot Chili Peppers,Rock,253.1517914,0.080544218,0.082947846,0.105646259,0.118163265,0.108208617,0.112131519,0.094807256,0.102176871,0.104013605,0.085623583,1.79493E+13,1.7916E+13,1.78862E+13,1.78505E+13,1.78038E+13,1.77392E+13,1.7768E+13,1.79019E+13,1.79239E+13,1.79469E+13,0.322325931,0.322302189,0.322017399,0.321954915,0.323318586,0.321601591,0.319805939,0.320250441,0.322613786,0.321991647,3135.071093,15984.36247,9757.547464,2.82743845,17.16562084,0.781382964,0.97598653,3103.140732,16016.72638,9758.039951,2.822375079,17.0820661,0.786404963,0.975934187,3043.138011,16027.72688,9740.462898,2.809666394,16.84829172,0.78040389,0.97578095,3009.136469,16011.72616,9720.042791,2.792844374,16.62655216,0.768391111,0.975604167,3043.138011,15955.72362,9696.496289,2.780561397,16.55923345,0.772095492,0.97558529,3059.138736,15936.72275,9682.531162,2.790209848,16.66017936,0.782596153,0.975488702,3092.140233,15977.72461,9711.736746,2.841880897,17.17318469,0.787869194,0.975814506,3118.141412,16021.72661,9748.905368,2.847585165,17.33923834,0.805867215,0.975871608,3119.141458,16011.72616,9757.721862,2.856350512,17.37702394,0.812148179,0.975971679,3132.142047,16004.72584,9766.817326,2.84816643,17.30406369,0.809728955,0.976055206
Otherside - Red Hot Chili Peppers,Rock,255.6961905,0.045124717,0.040022676,0.047437642,0.049954649,0.052811791,0.040702948,0.059727891,0.052176871,0.054671202,0.078707483,1.6852E+13,1.6946E+13,1.69265E+13,1.69473E+13,1.70251E+13,1.701E+13,1.68573E+13,1.67697E+13,1.66578E+13,1.66468E+13,0.513728872,0.513023614,0.512576521,0.513506128,0.513003634,0.513112151,0.511813514,0.510644621,0.510254572,0.511759021,1793.04066,15723.35655,9052.070364,9.954872303,183.8524071,0.728882907,0.955509649,1805.081863,15722.71305,9055.607797,9.920065594,182.4335316,0.685199296,0.955665595,1805.081863,15724.71314,9047.712405,9.848119406,179.5812582,0.700274927,0.955781099,1812.082181,15726.71323,9039.616539,9.824338666,178.9754508,0.713256335,0.95596797,1815.082317,15745.71409,9052.898618,9.818816933,178.8981268,0.706237324,0.955981351,1814.082271,15751.71436,9060.259783,9.824705996,179.3142597,0.723714526,0.955759304,1810.08209,15738.71377,9044.48328,9.878185024,181.2089701,0.744770992,0.955596287,1809.082045,15733.71355,9053.352148,9.91916698,182.6846564,0.728179328,0.955844169,1807.081954,15732.7135,9061.818504,9.973385398,184.7652917,0.714178652,0.955864204,1790.081183,15729.71337,9053.681046,9.994805618,185.2767462,0.731796675,0.955645778
Parallel Universe - Red Hot Chili Peppers,Rock,270.3488662,0.030975057,0.042993197,0.064172336,0.042902494,0.044852608,0.0461678,0.04569161,0.033401361,0.045147392,0.060839002,5.10329E+12,5.11304E+12,5.13403E+12,5.08126E+12,5.0588E+12,5.10133E+12,5.11027E+12,5.06797E+12,5.04877E+12,5.07578E+12,0.431846761,0.432065309,0.430985311,0.43206608,0.432650574,0.432096913,0.431911762,0.432592544,0.432139217,0.431179447,1412.03202,12771.28961,7462.809986,6.55496133,65.98918106,0.663059951,0.948586676,1406.063767,12743.57794,7456.878192,6.549261551,65.99552253,0.673714044,0.948645566,1409.063903,12743.57794,7478.783566,6.562541605,66.20090823,0.671924601,0.948872807,1410.063948,12655.57395,7466.703949,6.557336577,65.99820578,0.650638671,0.948778849,1406.063767,12658.57408,7450.779101,6.556712423,65.89508086,0.661996167,0.94851472,1403.063631,12699.57594,7453.511277,6.560370668,65.92226444,0.644869022,0.948423621,1408.063858,12763.57885,7471.607551,6.549697725,65.82972584,0.637516277,0.948601377,1414.06413,12729.57731,7476.060423,6.547908021,65.82246775,0.664056399,0.948893515,1422.064493,12679.57504,7463.397622,6.533795445,65.81463564,0.645241252,0.948761822,1423.064538,12714.57662,7463.449887,6.529695102,65.80929439,0.646978298,0.948674025
Savior - Red Hot Chili Peppers,Rock,291.721542,0.071655329,0.068526077,0.065419501,0.080907029,0.069659864,0.035941043,0.060680272,0.036507937,0.04675737,0.066462585,1.23609E+13,1.24616E+13,1.24742E+13,1.2474E+13,1.24901E+13,1.2416E+13,1.23149E+13,1.22581E+13,1.21676E+13,1.2205E+13,0.464494921,0.464786043,0.463858545,0.464809797,0.465209953,0.465803173,0.464669938,0.465266381,0.463443089,0.462862541,1791.040615,15068.3417,8487.59147,9.995371074,212.5579396,0.678451,0.948622187,1797.0815,15149.68706,8512.366822,9.862270147,206.2043906,0.701413871,0.948937751,1791.081228,15234.69092,8539.450835,9.798930099,203.4566409,0.697440734,0.949234296,1785.080956,15282.69309,8553.751093,9.799342549,203.4409781,0.673782166,0.949238171,1777.080593,15257.69196,8544.758716,9.868420926,206.5775014,0.636588802,0.949000373,1770.080276,15200.68937,8515.637308,9.982384327,211.7721574,0.652860046,0.94886473,1771.080321,15121.68579,8494.913391,10.09497188,216.6712914,0.673946981,0.949168311,1771.080321,15051.68262,8480.47839,10.14949049,218.7461575,0.706433891,0.949290712,1763.079958,14992.67994,8457.693914,10.12940164,217.6152405,0.706232557,0.948794552,1767.08014,14999.68026,8458.941701,10.05678243,214.4963397,0.684498092,0.948275195
Californication - Red Hot Chili Peppers,Rock,320.8751927,0.048866213,0.043673469,0.041133787,0.044648526,0.069591837,0.077868481,0.055260771,0.062040816,0.068049887,0.059319728,1.65951E+13,1.65148E+13,1.65073E+13,1.6621E+13,1.66342E+13,1.66223E+13,1.66935E+13,1.67818E+13,1.67086E+13,1.66138E+13,0.531458137,0.531126605,0.531979929,0.531934409,0.53311301,0.532865768,0.531885383,0.533720222,0.532762965,0.533231226,2195.049777,15033.34091,8771.730138,6.463870837,69.44574344,0.716109671,0.959844172,2194.099506,15037.68198,8765.120273,6.436396379,68.99300869,0.709478588,0.959603755,2193.09946,15041.68216,8759.87023,6.421240728,68.66724249,0.71008262,0.959422104,2193.09946,15065.68325,8779.188783,6.436345698,68.8929125,0.703834572,0.959526379,2193.09946,15080.68393,8793.941357,6.465364405,69.34661022,0.688857474,0.959657767,2194.099506,15125.68597,8813.576367,6.483151457,69.81576427,0.700798643,0.959728118,2195.099551,15156.68738,8830.011502,6.503901846,70.48775094,0.70341636,0.959704428,2196.099596,15163.6877,8829.269213,6.496967694,70.26400868,0.679316399,0.959742574,2196.099596,15085.68416,8792.085315,6.488141754,69.90576787,0.691609882,0.959644529,2195.099551,15016.68103,8760.732033,6.49281668,69.93657747,0.701726643,0.959827213
Limelight - Rush,Rock,259.0356009,0.088208617,0.075034014,0.093582766,0.070725624,0.060408163,0.077120181,0.065034014,0.056303855,0.066145125,0.070907029,4.38966E+12,4.37239E+12,4.38504E+12,4.42175E+12,4.44139E+12,4.40608E+12,4.37952E+12,4.3841E+12,4.38764E+12,4.40386E+12,0.195444693,0.196696236,0.197043067,0.197019902,0.19701803,0.196812816,0.196666774,0.195850938,0.19607766,0.196101242,3002.068077,15398.34918,9381.192029,5.48128691,74.19195059,0.687074206,0.971010097,2980.135154,15419.69931,9380.377761,5.542965757,77.22932364,0.686945489,0.97096618,2973.134836,15495.70275,9392.73522,5.683714347,82.71136782,0.691267019,0.970958408,3019.136922,15513.70357,9397.436449,5.70567844,83.49531089,0.701800798,0.971134871,3052.138419,15466.70144,9379.916154,5.58440246,78.86972928,0.702555848,0.970824236,3074.139417,15348.69609,9357.513108,5.519762144,76.16351345,0.714558527,0.970621722,3064.138963,15371.69713,9376.482152,5.547041244,76.21814525,0.720206473,0.970588574,3054.13851,15462.70126,9409.622195,5.566260472,76.14383329,0.729469037,0.970722523,3032.137512,15486.70234,9412.676182,5.513314299,74.63455439,0.708351515,0.97059196,3006.136333,15444.70044,9401.544023,5.491081719,73.91246779,0.696998054,0.970852525
YYZ - Rush,Rock,264.6063039,0.081428571,0.083174603,0.074489796,0.037959184,0.028027211,0.023673469,0.097619048,0.109433107,0.099501134,0.103015873,2.6426E+12,2.67844E+12,2.67694E+12,2.6774E+12,2.67192E+12,2.66595E+12,2.65989E+12,2.66737E+12,2.65518E+12,2.63288E+12,0.132920693,0.132759933,0.133770053,0.133526238,0.133593075,0.133810795,0.133419229,0.133266526,0.133813524,0.133074833,2693.06107,14708.33354,8871.205344,2.969236408,16.83929067,0.739020905,0.972047898,2676.121366,14717.66747,8875.317398,2.943306179,16.63002598,0.718955732,0.972081196,2690.122001,14708.66706,8867.903562,2.937049938,16.6464923,0.716264212,0.97190937,2701.1225,14763.66955,8880.179618,2.929129343,16.61922074,0.714822155,0.972145203,2709.122863,14701.66674,8889.730511,2.90804521,16.43082251,0.739043603,0.972179456,2738.124178,14679.66574,8915.684586,2.936843837,16.75480125,0.729850673,0.97217062,2695.122228,14706.66697,8889.249995,2.980659452,17.22681167,0.735920518,0.971677423,2655.120414,14697.66656,8861.917303,2.998948919,17.35897154,0.750238183,0.97151989,2688.12191,14621.66311,8864.002896,2.997271771,17.28457797,0.730204789,0.971755594,2720.123362,14636.66379,8869.0041,2.991899616,17.13341123,0.740208656,0.971865302
Tom Sawyer - Rush,Rock,273.034263,0.060385488,0.081360544,0.077641723,0.08952381,0.112562358,0.098888889,0.070544218,0.070272109,0.074852608,0.088888889,5.34717E+12,5.33619E+12,5.3597E+12,5.39875E+12,5.40913E+12,5.41659E+12,5.41907E+12,5.39852E+12,5.37174E+12,5.35853E+12,0.200068865,0.199547801,0.200342024,0.200998914,0.201016378,0.200247817,0.199632696,0.200201459,0.200180949,0.200657683,2524.057237,15958.36188,9683.583027,3.651702263,24.30641331,0.729776131,0.969125866,2526.114563,16028.72693,9688.432568,3.661483233,24.27572963,0.719289824,0.96915636,2582.117103,16038.72738,9712.830326,3.636094222,24.08205506,0.726861513,0.969276988,2529.114699,16059.72833,9714.909998,3.618233294,23.9304532,0.714886723,0.969110051,2515.114064,16112.73074,9723.263819,3.655219271,24.32354808,0.725339795,0.969018161,2522.114382,16126.73137,9729.953176,3.696539757,24.94255029,0.715881398,0.968954079,2508.113747,16079.72924,9712.892156,3.70908765,25.27002701,0.728361194,0.969160262,2515.114064,15979.7247,9686.333846,3.666196929,24.93552151,0.73910858,0.969266497,2522.114382,15934.72266,9675.664417,3.635630295,24.57690971,0.74348035,0.969326828,2549.115606,15921.72207,9682.679248,3.632028844,24.36757935,0.710746193,0.969170167
Witch Hunt - Rush,Rock,283.9446032,0.058594104,0.055351474,0.049319728,0.055328798,0.056666667,0.042267574,0.047278912,0.050385488,0.044217687,0.04569161,6.31114E+12,6.2996E+12,6.29721E+12,6.2926E+12,6.27563E+12,6.26999E+12,6.28285E+12,6.29078E+12,6.30185E+12,6.31487E+12,0.211386301,0.211443895,0.211213108,0.211725255,0.211845772,0.211409567,0.211691781,0.212226007,0.212214228,0.211837123,2342.05311,15297.34689,8605.32385,6.812511455,77.58903132,0.510246552,0.934954807,2340.106127,15281.69305,8596.757586,6.835561972,78.13305909,0.519668375,0.935079578,2340.106127,15276.69282,8591.290979,6.840182979,77.9884891,0.541626023,0.934932722,2340.106127,15266.69237,8588.759689,6.84197358,77.81849429,0.523464232,0.935188523,2339.106082,15242.69128,8579.382977,6.84613994,77.96452103,0.513578128,0.935099669,2340.106127,15241.69123,8583.341002,6.857478714,78.18729641,0.508947927,0.935069351,2343.106263,15297.69377,8602.091649,6.858302858,78.08980179,0.514869542,0.934940153,2344.106309,15307.69423,8607.170347,6.845202965,77.7741942,0.521024985,0.935115396,2344.106309,15323.69495,8608.209523,6.824459078,77.41302662,0.517215004,0.935351795,2341.106173,15314.69454,8600.88479,6.802678282,77.12977386,0.515335058,0.934980953
Vital Signs - Rush,Rock,285.7578231,0.064648526,0.072471655,0.067913832,0.078072562,0.051995465,0.06600907,0.079297052,0.054263039,0.068321995,0.064013605,5.05224E+12,5.07198E+12,5.07743E+12,5.04059E+12,5.04342E+12,5.06976E+12,5.138E+12,5.16397E+12,5.13171E+12,5.08924E+12,0.19334303,0.193416852,0.193082036,0.193326677,0.193629187,0.194317779,0.194113223,0.194211789,0.194016327,0.193278136,3104.07039,16485.37383,9822.121324,5.220258642,68.3767094,0.683859852,0.971208835,3123.141639,16454.74625,9813.705038,5.213141568,67.57059182,0.69344201,0.971690636,3142.142501,16497.7482,9828.401127,5.267352547,68.37525529,0.700677587,0.971995407,3147.142728,16448.74597,9818.592471,5.311058242,69.31204856,0.673296607,0.972000462,3151.142909,16478.74734,9836.93314,5.29924922,69.46482218,0.678289227,0.971862013,3148.142773,16576.75178,9866.925049,5.278051317,69.75346637,0.681682534,0.971528316,3139.142365,16558.75096,9861.609598,5.263995794,70.13642549,0.683179574,0.971332392,3127.14182,16511.74883,9848.083355,5.257348224,70.09555305,0.689272016,0.971257572,3119.141458,16534.74988,9840.907192,5.246383671,69.64740055,0.692948967,0.971023175,3114.141231,16562.75115,9859.541613,5.241831664,69.30201896,0.698468971,0.970984899
Red Barchetta - Rush,Rock,368.9749433,0.087097506,0.114263039,0.080204082,0.068072562,0.063424036,0.065827664,0.072585034,0.089705215,0.063968254,0.072267574,4.55455E+12,4.60303E+12,4.60905E+12,4.58686E+12,4.51997E+12,4.45279E+12,4.45665E+12,4.46641E+12,4.47302E+12,4.49666E+12,0.189420073,0.189611306,0.189182633,0.189623485,0.189619624,0.189115281,0.188697126,0.189028733,0.189184194,0.189599139,2752.062408,15959.36191,9539.943185,4.407349204,60.04254708,0.688696035,0.971683716,2753.124858,15980.72475,9541.390801,4.400642783,60.06193667,0.710442042,0.971428488,2748.124632,15983.72489,9536.883081,4.3774396,58.79108028,0.69313378,0.971319441,2740.124269,15993.72534,9537.285266,4.34060514,57.07026422,0.699169835,0.971249224,2713.123044,16003.72579,9518.87371,4.289682347,54.28376049,0.689399674,0.971103755,2695.122228,15983.72489,9487.054715,4.250877461,51.67805779,0.699565166,0.971097304,2712.122999,15973.72443,9499.328897,4.249609476,51.86252763,0.694050265,0.971206403,2744.12445,15986.72502,9530.798383,4.303384438,55.04304541,0.663901859,0.971179851,2752.124813,15969.72425,9539.556868,4.362604547,57.86230236,0.688653859,0.97131547,2748.124632,15952.72348,9537.114431,4.390904533,58.93235901,0.685952655,0.971597514
